id;chan_id;val;dtime
19224187;201;24,5;2020-01-03 23:00:13.440
19224484;201;24,6;2020-01-03 23:15:08.617
19224822;201;24,5;2020-01-03 23:30:11.310
19225133;201;24,5;2020-01-03 23:45:08.867
19225381;201;24,4;2020-01-04 00:00:06.423
19225788;201;24,5;2020-01-04 00:15:11.640
19226107;201;24,5;2020-01-04 00:30:09.267
19226466;201;24,5;2020-01-04 00:45:15.943
19226681;201;24,4;2020-01-04 01:00:06.003
19227131;201;24,5;2020-01-04 01:15:16.293
19227422;201;24,4;2020-01-04 01:30:08.970
19227673;201;24,5;2020-01-04 01:45:06.573
19228087;201;24,3;2020-01-04 02:00:11.750
19228401;201;24,5;2020-01-04 02:15:08.350
19228726;201;24,4;2020-01-04 02:30:08.573
19229050;201;24,5;2020-01-04 02:45:08.637
19229388;201;24,3;2020-01-04 03:00:11.307
19229629;201;24,5;2020-01-04 03:15:06.433
19229941;201;24,4;2020-01-04 03:30:05.730
19230364;201;24,5;2020-01-04 03:45:10.910
19230672;201;24,4;2020-01-04 04:00:08.600
19230992;201;24,4;2020-01-04 04:15:08.753
19231325;201;24,3;2020-01-04 04:30:08.970
19231653;201;24,4;2020-01-04 04:45:09.110
19231910;201;24,4;2020-01-04 05:00:06.600
19232216;201;24,4;2020-01-04 05:15:05.780
19232552;201;24,4;2020-01-04 05:30:05.833
19232972;201;24,4;2020-01-04 05:45:11.097
19233294;201;24,5;2020-01-04 06:00:08.610
19233611;201;24,4;2020-01-04 06:15:08.783
19233939;201;24,6;2020-01-04 06:30:08.863
19234190;201;24,5;2020-01-04 06:45:06.383
19234602;201;24,7;2020-01-04 07:00:09.010
19234920;201;24,7;2020-01-04 07:15:09.073
19235242;201;24,8;2020-01-04 07:30:10.763
19235565;201;24,7;2020-01-04 07:45:08.540
19235895;201;24,7;2020-01-04 08:00:08.753
19236143;201;24,5;2020-01-04 08:15:06.400
19236559;201;24,1;2020-01-04 08:30:11.680
19236867;201;24,7;2020-01-04 08:45:08.363
19237204;201;24,9;2020-01-04 09:00:08.503
19237533;201;24,8;2020-01-04 09:15:08.653
19237876;201;24,7;2020-01-04 09:30:11.380
19238204;201;24,5;2020-01-04 09:45:11.477
19238519;201;24,5;2020-01-04 10:00:09.100
19238854;201;23,9;2020-01-04 10:15:09.233
19239172;201;23,9;2020-01-04 10:30:08.373
19239495;201;23,6;2020-01-04 10:45:08.530
19239810;201;23,8;2020-01-04 11:00:08.697
19240162;201;23,7;2020-01-04 11:15:11.390
19240401;201;23,9;2020-01-04 11:30:06.440
19240804;201;23,7;2020-01-04 11:45:09.127
19241134;201;23,8;2020-01-04 12:00:09.193
19241465;201;23,7;2020-01-04 12:15:10.770
19241695;201;24;2020-01-04 12:30:05.927
19242119;201;24;2020-01-04 12:45:11.153
19242355;201;24,2;2020-01-04 13:00:06.073
19242758;201;24,1;2020-01-04 13:15:08.663
19243089;201;24,2;2020-01-04 13:30:08.857
19243409;201;24;2020-01-04 13:45:09.017
19243730;201;24,1;2020-01-04 14:00:09.153
19244064;201;24,1;2020-01-04 14:15:08.280
19244312;201;24,2;2020-01-04 14:30:06.040
19244722;201;24,1;2020-01-04 14:45:11.267
19245062;201;24,1;2020-01-04 15:00:11.427
19245385;201;24,3;2020-01-04 15:15:09.130
19245622;201;24,4;2020-01-04 15:30:05.800
19246033;201;24,5;2020-01-04 15:45:08.530
19246350;201;24,4;2020-01-04 16:00:08.630
19246692;201;24,5;2020-01-04 16:15:11.403
19247015;201;24,4;2020-01-04 16:30:09.070
19247349;201;24,5;2020-01-04 16:45:10.797
19247667;201;24,5;2020-01-04 17:00:08.523
19247998;201;24,6;2020-01-04 17:15:08.640
19248327;201;24,4;2020-01-04 17:30:08.680
19248576;201;24,5;2020-01-04 17:45:06.280
19248979;201;24,3;2020-01-04 18:00:08.970
19249238;201;24,5;2020-01-04 18:15:06.613
19249635;201;24,3;2020-01-04 18:30:08.353
19249963;201;24,5;2020-01-04 18:45:08.483
19250210;201;24,3;2020-01-04 19:00:06.120
19250655;201;24,4;2020-01-04 19:15:16.377
19250947;201;24,3;2020-01-04 19:30:09.007
19251198;201;24,4;2020-01-04 19:45:06.563
19251644;201;24,4;2020-01-04 20:00:14.210
19251863;201;24,5;2020-01-04 20:15:06.590
19252254;201;24,4;2020-01-04 20:30:08.283
19252585;201;24,4;2020-01-04 20:45:08.433
19252913;201;24,4;2020-01-04 21:00:08.597
19253240;201;24,1;2020-01-04 21:15:08.740
19253581;201;24;2020-01-04 21:30:09.007
19253904;201;24,1;2020-01-04 21:45:09.080
19254240;201;24,1;2020-01-04 22:00:09.213
19254578;201;24,1;2020-01-04 22:15:10.740
19254896;201;24,1;2020-01-04 22:30:10.893
19255227;201;24;2020-01-04 22:45:11.083
19255478;201;24,1;2020-01-04 23:00:06.140
