id;chan_id;val;dtime
19283065;202;17,5;2020-01-05 20:00:08.800
19283399;202;17,4;2020-01-05 20:15:09.157
19283720;202;17,5;2020-01-05 20:30:08.367
19283964;202;17,3;2020-01-05 20:45:05.953
19284295;202;17,3;2020-01-05 21:00:06.130
19284724;202;17,3;2020-01-05 21:15:11.343
19285040;202;17,4;2020-01-05 21:30:09.093
19285363;202;17,4;2020-01-05 21:45:09.210
19285691;202;17,4;2020-01-05 22:00:10.850
19286002;202;17,5;2020-01-05 22:15:08.450
19286336;202;17,5;2020-01-05 22:30:08.707
19286672;202;17,5;2020-01-05 22:45:08.843
19286996;202;17,6;2020-01-05 23:00:09.000
19287327;202;17,6;2020-01-05 23:15:09.143
19287661;202;17,6;2020-01-05 23:30:10.803
19287896;202;17,6;2020-01-05 23:45:05.893
19288304;202;17,6;2020-01-06 00:00:08.640
19288630;202;17,8;2020-01-06 00:15:08.713
19288882;202;17,7;2020-01-06 00:30:06.403
19289298;202;17,8;2020-01-06 00:45:09.000
19289554;202;17,7;2020-01-06 01:00:06.663
19289951;202;17,8;2020-01-06 01:15:08.397
19290202;202;17,7;2020-01-06 01:30:06.040
19290616;202;17,7;2020-01-06 01:45:08.670
19290945;202;17,6;2020-01-06 02:00:08.820
19291276;202;17,8;2020-01-06 02:15:08.967
19291611;202;17,7;2020-01-06 02:30:10.717
19291932;202;17,8;2020-01-06 02:45:10.840
19292254;202;17,9;2020-01-06 03:00:08.543
19292586;202;18,3;2020-01-06 03:15:11.263
19292950;202;18,7;2020-01-06 03:30:13.977
19293230;202;18,9;2020-01-06 03:45:11.550
19293556;202;19,1;2020-01-06 04:00:08.160
19293894;202;19,4;2020-01-06 04:15:10.907
19294220;202;19,8;2020-01-06 04:30:08.590
19294462;202;19,9;2020-01-06 04:45:06.210
19294865;202;20;2020-01-06 05:00:08.843
19295201;202;20,1;2020-01-06 05:15:11.713
19295436;202;20,2;2020-01-06 05:30:05.877
19295839;202;20,3;2020-01-06 05:45:08.530
19296082;202;20,6;2020-01-06 06:00:06.117
19296418;202;20,7;2020-01-06 06:15:06.273
19296838;202;20,7;2020-01-06 06:30:11.363
19297166;202;20,7;2020-01-06 06:45:11.493
19297478;202;20,8;2020-01-06 07:00:09.193
19297722;202;21,3;2020-01-06 07:15:05.810
19298138;202;21,9;2020-01-06 07:30:08.543
19298496;202;24,5;2020-01-06 07:45:13.730
19298786;202;23,9;2020-01-06 08:00:08.760
19299129;202;23,7;2020-01-06 08:15:11.380
19299456;202;23,4;2020-01-06 08:30:11.607
19299773;202;23,4;2020-01-06 08:45:08.383
19300113;202;23,2;2020-01-06 09:00:11.073
19300353;202;23;2020-01-06 09:15:06.217
19300759;202;22,9;2020-01-06 09:30:08.940
19301095;202;22,9;2020-01-06 09:45:09.013
19301415;202;23,1;2020-01-06 10:00:09.100
19301746;202;23;2020-01-06 10:15:09.197
19302072;202;22,8;2020-01-06 10:30:08.473
19302394;202;22,8;2020-01-06 10:45:08.627
19302727;202;22,9;2020-01-06 11:00:08.833
19303065;202;23;2020-01-06 11:15:11.443
19303301;202;23,3;2020-01-06 11:30:06.600
19303625;202;23,3;2020-01-06 11:45:05.703
19304030;202;23,2;2020-01-06 12:00:08.397
19304402;202;23,2;2020-01-06 12:15:16.170
19304695;202;23,4;2020-01-06 12:30:08.770
19305019;202;23,4;2020-01-06 12:45:08.860
19305356;202;23,6;2020-01-06 13:00:11.570
19305588;202;23,9;2020-01-06 13:15:05.700
19305998;202;23,8;2020-01-06 13:30:08.410
19306370;202;23,9;2020-01-06 13:45:13.663
19306656;202;23,8;2020-01-06 14:00:08.767
19307029;202;24;2020-01-06 14:15:14.017
19307346;202;24;2020-01-06 14:30:13.387
